,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
419,002555.SZ,20210924,22.44,23.67,22.15,22.96,22.55,0.41,1.8182,416938.69,962835.832
418,002555.SZ,20210927,22.96,22.98,21.92,22.09,22.96,-0.87,-3.7892,380797.51,854088.934
417,002555.SZ,20210928,22,22.29,21.8,21.92,22.09,-0.17,-0.7696,167282.71,367831.094
416,002555.SZ,20210929,21.72,21.76,20.02,20.08,21.92,-1.84,-8.3942,584278.06,1206011.333
415,002555.SZ,20210930,20.38,21.51,20.37,20.99,20.08,0.91,4.5319,384232.98,811535.754
414,002555.SZ,20211008,21.55,21.62,20.56,21.47,20.99,0.48,2.2868,271513.28,573539.796
413,002555.SZ,20211011,21.46,23.62,21.15,23.62,21.47,2.15,10.014,576548.18,1322021.054
412,002555.SZ,20211012,23.7,23.81,22.15,22.55,23.62,-1.07,-4.5301,564160.72,1296314.409
411,002555.SZ,20211013,22.77,23.53,22.35,23.18,22.55,0.63,2.7938,389834.31,898910.855
410,002555.SZ,20211014,22.88,23.35,22.64,22.85,23.18,-0.33,-1.4236,214360.78,491555.808
409,002555.SZ,20211015,22.65,23.13,22.31,22.38,22.85,-0.47,-2.0569,221221.9,500407.949
408,002555.SZ,20211018,22.36,22.36,21.15,21.82,22.38,-0.56,-2.5022,318611.43,686467.871
407,002555.SZ,20211019,21.73,22.61,21.53,22.45,21.82,0.63,2.8873,236664.17,525628.106
406,002555.SZ,20211020,22.25,23.08,22.25,22.93,22.45,0.48,2.1381,249741.91,569928.956
405,002555.SZ,20211021,23.09,23.11,22.31,22.37,22.93,-0.56,-2.4422,163747.69,368449.886
404,002555.SZ,20211022,22.35,23.2,22.3,22.93,22.37,0.56,2.5034,246820.51,563547.15
403,002555.SZ,20211025,22.8,22.92,22.25,22.56,22.93,-0.37,-1.6136,197470.7,444474.248
402,002555.SZ,20211026,22.36,23.36,22.3,22.77,22.56,0.21,0.9309,224392.92,513133.132
401,002555.SZ,20211027,22.77,23.03,22.46,22.66,22.77,-0.11,-0.4831,188067.47,427204.63
400,002555.SZ,20211028,22.66,22.85,21.42,22.8,22.66,0.14,0.6178,295827.23,655996.734
399,002555.SZ,20211029,22.86,24.56,22.62,23.8,22.8,1,4.386,448321.45,1065581.408
398,002555.SZ,20211101,24.4,25.59,23.98,25.35,23.8,1.55,6.5126,592767.56,1493314.936
397,002555.SZ,20211102,25.16,25.8,24.45,24.8,25.35,-0.55,-2.1696,368883,920233.984
396,002555.SZ,20211103,24.89,25.99,24.89,25.01,24.8,0.21,0.8468,372683.27,949030.054
395,002555.SZ,20211104,25.01,25.48,24.77,25.22,25.01,0.21,0.8397,306519.34,769543.1
394,002555.SZ,20211105,25.28,27.5,24.9,25.61,25.22,0.39,1.5464,682440.33,1791084.186
393,002555.SZ,20211108,26.16,26.68,25.15,25.73,25.61,0.12,0.4686,546872.23,1420447.433
392,002555.SZ,20211109,25.27,25.58,24.69,24.96,25.58,-0.62,-2.4238,316161.04,792272.162
391,002555.SZ,20211110,25.27,25.47,24.65,25.01,24.96,0.05,0.2003,288941.32,723079.571
390,002555.SZ,20211111,24.78,25.46,24.33,25.35,25.01,0.34,1.3595,269752.29,677522.43
389,002555.SZ,20211112,25.3,26,24.75,25.86,25.35,0.51,2.0118,338139.48,865309.267
388,002555.SZ,20211115,25.7,27.35,25.58,27.12,25.86,1.26,4.8724,401753.4,1078918.193
387,002555.SZ,20211116,26.99,28.36,26.6,27.48,27.12,0.36,1.3274,476313.22,1308280.12
386,002555.SZ,20211117,27.35,28.13,27.05,27.92,27.48,0.44,1.6012,349118.39,972229.4
385,002555.SZ,20211118,27.86,28.05,26.3,26.7,27.92,-1.22,-4.3696,495360.26,1335564.221
384,002555.SZ,20211119,26.52,27.4,26.14,26.29,26.7,-0.41,-1.5356,434955.52,1158865.393
383,002555.SZ,20211122,26.29,26.8,25.71,26.14,26.29,-0.15,-0.5706,332488.54,875319.503
382,002555.SZ,20211123,26.05,26.13,24.56,25.52,26.14,-0.62,-2.3718,539270.55,1354983.031
381,002555.SZ,20211124,25.33,25.5,24.66,25.18,25.52,-0.34,-1.3323,332209.23,833289.656
380,002555.SZ,20211125,25.16,25.58,24.24,24.45,25.18,-0.73,-2.8991,329943.37,815346.119
379,002555.SZ,20211126,24.24,24.45,23.63,23.72,24.45,-0.73,-2.9857,316518.93,755743.921
378,002555.SZ,20211129,23.68,23.88,23.04,23.38,23.72,-0.34,-1.4334,312825.29,729694.652
377,002555.SZ,20211130,23.4,23.69,23.16,23.59,23.38,0.21,0.8982,343964.77,806339.556
376,002555.SZ,20211201,23.39,23.63,22.92,23.46,23.59,-0.13,-0.5511,322469.06,750880.998
375,002555.SZ,20211202,23.1,23.57,22.78,22.85,23.46,-0.61,-2.6002,283916.57,656894.507
374,002555.SZ,20211203,22.96,23.85,22.86,23.67,22.85,0.82,3.5886,325815.22,764543.819
373,002555.SZ,20211206,23.46,24.11,23.16,23.19,23.67,-0.48,-2.0279,256823.94,603003.476
372,002555.SZ,20211207,23.2,24.22,23.18,24.2,23.19,1.01,4.3553,347122.42,827662.172
371,002555.SZ,20211208,24.27,25.3,23.81,25.1,24.2,0.9,3.719,358814.44,889350.547
370,002555.SZ,20211209,24.95,25.56,24.66,24.96,25.1,-0.14,-0.5578,211018.48,528161.166
369,002555.SZ,20211210,24.79,25.3,24.64,25.09,24.96,0.13,0.5208,198813.86,497245.581
368,002555.SZ,20211213,25.12,26.04,25.12,25.8,25.09,0.71,2.8298,301012.33,776147.179
367,002555.SZ,20211214,25.53,26.51,25.35,25.85,25.8,0.05,0.1938,305982.01,796140.272
366,002555.SZ,20211215,25.78,26.28,24.86,24.9,25.85,-0.95,-3.675,333571.68,840518.686
365,002555.SZ,20211216,24.95,25.8,24.75,25.37,24.9,0.47,1.8876,231151.73,586371.405
364,002555.SZ,20211217,25.38,25.97,24.93,25.1,25.37,-0.27,-1.0642,229088.62,582066.117
363,002555.SZ,20211220,24.86,25.26,24.15,24.15,25.1,-0.95,-3.7849,218545.81,536568.128
362,002555.SZ,20211221,24.11,25.28,24.01,24.86,24.15,0.71,2.94,195918.03,485785.798
361,002555.SZ,20211222,24.88,26.11,24.67,25.78,24.86,0.92,3.7007,324946.87,832902.012
360,002555.SZ,20211223,25.79,25.9,25.15,25.36,25.78,-0.42,-1.6292,180399.92,458899.583
359,002555.SZ,20211224,25.52,26.05,25.37,25.64,25.36,0.28,1.1041,216766.16,559473.242
358,002555.SZ,20211227,25.51,25.59,24.7,25.3,25.64,-0.34,-1.3261,163638.93,412783.069
357,002555.SZ,20211228,25.5,26.08,24.44,24.6,25.3,-0.7,-2.7668,281053.1,702507.566
356,002555.SZ,20211229,24.6,24.94,24.33,24.72,24.6,0.12,0.4878,189439.46,467445.38
355,002555.SZ,20211230,24.67,26.66,24.58,26.27,24.72,1.55,6.2702,506757.03,1322063.228
354,002555.SZ,20211231,26.26,27.21,25.92,27.02,26.27,0.75,2.855,404526.08,1078037.704
353,002555.SZ,20220104,27.48,28.38,27.27,28.15,27.02,1.13,4.1821,517555.92,1452233.232
352,002555.SZ,20220105,28.4,29.21,28.31,28.81,28.15,0.66,2.3446,585539.92,1683586.457
351,002555.SZ,20220106,28.22,29.1,27.8,28.44,28.81,-0.37,-1.2843,380213.14,1082600.482
350,002555.SZ,20220107,28.44,29.8,28.4,28.69,28.44,0.25,0.879,384456.45,1121487.289
349,002555.SZ,20220110,28.3,29.1,27.6,28.28,28.69,-0.41,-1.4291,397334.82,1125938.487
348,002555.SZ,20220111,28.34,28.38,26.38,26.8,28.28,-1.48,-5.2334,546287.74,1476474.866
347,002555.SZ,20220112,26.81,27.17,26.15,26.63,26.8,-0.17,-0.6343,366928.85,974468.555
346,002555.SZ,20220113,26.63,26.9,25.91,26.1,26.63,-0.53,-1.9902,261815.45,686841.715
345,002555.SZ,20220114,25.9,27.97,25.72,27.6,26.1,1.5,5.7471,399709.36,1089228.567
344,002555.SZ,20220117,27.59,28.35,27.31,27.95,27.6,0.35,1.2681,280898.3,784831.811
343,002555.SZ,20220118,27.7,27.96,27.03,27.49,27.95,-0.46,-1.6458,243678.97,669865.985
342,002555.SZ,20220119,28.55,30.24,27.61,28.07,27.49,0.58,2.1099,550708.38,1564750.203
341,002555.SZ,20220120,27.98,28.39,26.93,28.13,28.07,0.06,0.2138,359679.32,1002850.212
340,002555.SZ,20220121,27.66,28.66,26.69,27.48,28.13,-0.65,-2.3107,419001.64,1145281.259
339,002555.SZ,20220124,27.09,28.15,26.73,27.66,27.48,0.18,0.655,298247.6,822308.423
338,002555.SZ,20220125,27.38,27.66,26.6,26.63,27.66,-1.03,-3.7238,225790.21,610815.457
337,002555.SZ,20220126,26.98,27.42,25.97,26.48,26.63,-0.15,-0.5633,227334.84,602509.742
336,002555.SZ,20220127,26.48,26.55,25,25.3,26.48,-1.18,-4.4562,349972.85,892461.813
335,002555.SZ,20220128,25.4,25.85,24.83,24.84,25.3,-0.46,-1.8182,237258.35,598282.394
334,002555.SZ,20220207,25.14,25.29,23.65,24.75,24.84,-0.09,-0.3623,285394.48,702371.535
333,002555.SZ,20220208,24.96,25.3,24.1,24.57,24.75,-0.18,-0.7273,224720.25,551788.893
332,002555.SZ,20220209,24.49,25.05,23.8,24.9,24.57,0.33,1.3431,268098.54,657762.975
331,002555.SZ,20220210,24.9,25.55,24.62,25.21,24.9,0.31,1.245,199777.49,503187.399
330,002555.SZ,20220211,25.15,25.35,24.5,24.69,25.21,-0.52,-2.0627,141326.03,351231.427
329,002555.SZ,20220214,24.39,25.3,24.2,25.1,24.69,0.41,1.6606,161301.73,401566.801
328,002555.SZ,20220215,24.9,26.07,24.9,25.69,25.1,0.59,2.3506,220365.46,565528.89
327,002555.SZ,20220216,25.78,25.88,25.28,25.48,25.69,-0.21,-0.8174,113288.65,288575.708
326,002555.SZ,20220217,25.44,25.95,25.31,25.55,25.48,0.07,0.2747,127556.75,326898.556
325,002555.SZ,20220218,25.4,25.63,25.21,25.54,25.55,-0.01,-0.0391,89852.58,228204.07
324,002555.SZ,20220221,25.52,26.07,23.63,23.89,25.54,-1.65,-6.4605,380316.86,927206.142
323,002555.SZ,20220222,23.6,23.62,21.5,21.51,23.89,-2.38,-9.9623,746605.55,1620894.988
322,002555.SZ,20220223,21.65,22.6,21.55,22.33,21.51,0.82,3.8122,458113.08,1015221.745
321,002555.SZ,20220224,21.9,22.14,20.27,20.91,22.33,-1.42,-6.3592,736355.59,1551008.012
320,002555.SZ,20220225,21.09,21.65,21.09,21.35,20.91,0.44,2.1043,316907.75,678432.783
319,002555.SZ,20220228,21.34,21.42,20.36,20.83,21.35,-0.52,-2.4356,387555.28,801647.653
318,002555.SZ,20220301,20.8,21.12,20.71,21.08,20.83,0.25,1.2002,251250,525399.409
317,002555.SZ,20220302,20.82,21.27,20.76,20.94,21.08,-0.14,-0.6641,265975.72,558483.341
316,002555.SZ,20220303,20.99,21.07,20.59,20.99,20.94,0.05,0.2388,191194.39,399548.525
315,002555.SZ,20220304,20.8,21.27,20.61,21.19,20.99,0.2,0.9528,281189.62,592450.812
314,002555.SZ,20220307,20.97,20.97,19.92,20.18,21.19,-1.01,-4.7664,341788.57,693317.11
313,002555.SZ,20220308,20.15,20.28,19.56,19.64,20.18,-0.54,-2.6759,247692.82,491734.817
312,002555.SZ,20220309,19.75,20.16,18.7,20.04,19.64,0.4,2.0367,277248,540528.411
311,002555.SZ,20220310,20.4,20.5,19.87,20.04,20.04,0,0,260331.21,524065.32
310,002555.SZ,20220311,19.5,20.74,19.31,20.37,20.04,0.33,1.6467,283011.97,574002.601
309,002555.SZ,20220314,20.22,20.5,19.77,19.84,20.37,-0.53,-2.6019,142165.11,284848.901
308,002555.SZ,20220315,19.78,19.8,18.31,18.38,19.84,-1.46,-7.3589,324922.91,616178.39
307,002555.SZ,20220316,18.73,19.67,18.11,19.53,18.38,1.15,6.2568,316171.1,600128.651
306,002555.SZ,20220317,20.7,21.48,20.7,21.48,19.53,1.95,9.9846,346145.81,741614.144
305,002555.SZ,20220318,21.43,22.69,21.12,22.41,21.48,0.93,4.3296,785312.1,1727709.092
304,002555.SZ,20220321,22.91,23.48,22.3,22.57,22.41,0.16,0.714,433913.11,986140.625
303,002555.SZ,20220322,22.93,22.93,21.88,22.39,22.57,-0.18,-0.7975,332603.92,739692.542
302,002555.SZ,20220323,22.6,23.54,22.35,23.33,22.39,0.94,4.1983,370376.31,853790.948
301,002555.SZ,20220324,23,23.33,22.2,22.65,23.33,-0.68,-2.9147,323021.76,734438.309
300,002555.SZ,20220325,22.63,22.91,21.97,22.11,22.65,-0.54,-2.3841,245297.51,548933.73
299,002555.SZ,20220328,21.96,23.1,21.78,23.08,22.11,0.97,4.3872,365955.14,828387.108
298,002555.SZ,20220329,23.08,23.43,22.5,22.75,23.08,-0.33,-1.4298,188368.28,430841.557
297,002555.SZ,20220330,22.87,24.19,22.8,23.3,22.75,0.55,2.4176,479344.52,1132209.192
296,002555.SZ,20220331,23.35,23.99,23.3,23.45,23.3,0.15,0.6438,260272.8,614386.01
295,002555.SZ,20220401,23.2,24.99,22.87,24.61,23.45,1.16,4.9467,404505.12,987786.028
294,002555.SZ,20220406,24.36,25,24.28,24.36,24.61,-0.25,-1.0158,307836.5,757280.939
293,002555.SZ,20220407,24.32,25.13,24.1,24.1,24.36,-0.26,-1.0673,203049.71,498390.346
292,002555.SZ,20220408,23.98,24.1,23.09,23.25,24.1,-0.85,-3.527,270757.23,633550.55
291,002555.SZ,20220411,23.25,24.66,22.16,24.1,23.25,0.85,3.6559,484862.29,1138297.068
290,002555.SZ,20220412,25.98,25.98,22.33,23.63,24.1,-0.47,-1.9502,1244043.24,2975182.236
289,002555.SZ,20220413,22.52,23.29,21.89,21.9,23.63,-1.73,-7.3212,603725.14,1366012.655
288,002555.SZ,20220414,21.7,23,21.44,22.7,21.9,0.8,3.653,421164.51,948128.788
287,002555.SZ,20220415,22.3,22.68,21.88,22.35,22.7,-0.35,-1.5419,178948.29,400007.554
286,002555.SZ,20220418,21.91,22.08,21.01,21.75,22.35,-0.6,-2.6846,233283.83,501926.031
285,002555.SZ,20220419,21.5,22.33,21.43,21.84,21.75,0.09,0.4138,215327.53,468832.591
284,002555.SZ,20220420,21.75,22.46,21.64,21.86,21.84,0.02,0.0916,211249.3,465400.342
283,002555.SZ,20220421,21.6,22.45,21.1,21.25,21.86,-0.61,-2.7905,205220.59,443052.881
282,002555.SZ,20220422,20.81,21.53,20.46,21.14,21.25,-0.11,-0.5176,189463.27,398941.506
281,002555.SZ,20220425,20.45,20.58,19.65,19.7,21.14,-1.44,-6.8117,222607.95,447836.635
280,002555.SZ,20220426,20.3,21.67,20.1,21,19.7,1.3,6.599,421724.97,894603.41
279,002555.SZ,20220427,20.54,21.85,20.54,21.81,21,0.81,3.8571,445010.11,951313.88
278,002555.SZ,20220428,21.68,22.31,21.22,21.95,21.81,0.14,0.6419,344958.43,753170.303
277,002555.SZ,20220429,21.99,24.15,21.8,24.15,21.95,2.2,10.0228,535692.96,1252676.734
276,002555.SZ,20220505,23.86,24.15,23.5,23.77,24.15,-0.38,-1.5735,403981.16,964534.155
275,002555.SZ,20220506,23.08,23.22,22.34,22.76,23.77,-1.01,-4.2491,339393.09,773546.981
274,002555.SZ,20220509,22.52,22.94,22.1,22.4,22.76,-0.36,-1.5817,239741.36,539859.177
273,002555.SZ,20220510,21.96,22.22,21.16,22.18,22.4,-0.22,-0.9821,336837.05,736744.409
272,002555.SZ,20220511,22.3,23.22,22.15,22.62,22.18,0.44,1.9838,371627.9,847612.444
271,002555.SZ,20220512,22.3,22.69,21.8,22.27,22.62,-0.35,-1.5473,278680.21,616424.181
270,002555.SZ,20220513,22.53,23,22.12,22.39,22.27,0.12,0.5388,265823.55,598680.602
269,002555.SZ,20220516,22.4,23.12,22.35,23.03,22.39,0.64,2.8584,304433.73,695391.181
268,002555.SZ,20220517,23.03,23.63,22.26,22.6,23.03,-0.43,-1.8671,380884.57,869006.194
267,002555.SZ,20220518,22.6,23.03,21,21.37,22.6,-1.23,-5.4425,606743.36,1315273.969
266,002555.SZ,20220519,20.68,21.77,20.6,21.55,21.37,0.18,0.8423,323682.88,688449.917
265,002555.SZ,20220520,21.57,21.86,21.27,21.65,21.55,0.1,0.464,237000.61,511791.26
264,002555.SZ,20220523,21.88,22.04,21.22,21.5,21.65,-0.15,-0.6928,256176.28,550976.741
263,002555.SZ,20220524,21.38,21.43,20.79,20.79,21.5,-0.71,-3.3023,226274.07,476174.648
262,002555.SZ,20220525,20.59,21.16,20.58,21.03,20.79,0.24,1.1544,208856.22,435915.949
261,002555.SZ,20220526,20.9,21.26,20.65,21.02,21.03,-0.01,-0.0476,189387.54,397135.814
260,002555.SZ,20220527,20.9,21.2,20.43,20.6,20.65,-0.05,-0.2421,243744.91,506929.589
259,002555.SZ,20220530,20.6,20.79,20.09,20.57,20.6,-0.03,-0.1456,211881.21,432572.825
258,002555.SZ,20220531,20.78,21.8,20.33,21.66,20.57,1.09,5.299,415406.77,883094.095
257,002555.SZ,20220601,21.57,21.79,20.92,21.08,21.66,-0.58,-2.6777,348812.21,739616.746
256,002555.SZ,20220602,21.1,21.25,20.63,21.14,21.08,0.06,0.2846,276879.56,578592.778
255,002555.SZ,20220606,21.04,21.44,21,21.39,21.14,0.25,1.1826,317278.01,673521.34
254,002555.SZ,20220607,21.56,22.18,21.32,21.83,21.39,0.44,2.057,449269.21,981477.978
253,002555.SZ,20220608,22.4,22.6,21.62,22,21.83,0.17,0.7787,598326.64,1317645.03
252,002555.SZ,20220609,21.86,22.79,21.85,22,22,0,0,482455.46,1077524.094
251,002555.SZ,20220610,21.74,22.78,21.7,22.63,22,0.63,2.8636,363500.01,812551.916
250,002555.SZ,20220613,22.36,22.42,21.6,21.87,22.63,-0.76,-3.3584,348331.39,761998.466
249,002555.SZ,20220614,21.5,21.7,20.92,21.66,21.87,-0.21,-0.9602,276262.23,589932.783
248,002555.SZ,20220615,21.87,22.39,21.53,21.9,21.66,0.24,1.108,360616.01,793695.065
247,002555.SZ,20220616,22,23.47,22,22.86,21.9,0.96,4.3836,607439.15,1392555.359
246,002555.SZ,20220617,22.87,22.97,22.31,22.67,22.86,-0.19,-0.8311,349488.9,788572.159
245,002555.SZ,20220620,22.67,23.19,22.35,23.01,22.67,0.34,1.4998,560360.62,1275860.119
244,002555.SZ,20220621,22.98,23.15,22.39,22.72,23.01,-0.29,-1.2603,305280.81,692503.607
243,002555.SZ,20220622,22.68,22.77,21.76,21.79,22.72,-0.93,-4.0933,345558.24,765683.292
242,002555.SZ,20220623,21.79,22.36,21.46,22.1,21.79,0.31,1.4227,347879.99,763121.175
241,002555.SZ,20220624,22.04,22.09,21.3,21.43,22.1,-0.67,-3.0317,482767.93,1044149.471
240,002555.SZ,20220627,21.46,22.14,21.39,21.54,21.43,0.11,0.5133,413740,899015.148
239,002555.SZ,20220628,21.58,21.86,21.21,21.76,21.54,0.22,1.0214,327719.55,706058.019
238,002555.SZ,20220629,21.7,21.83,21.37,21.39,21.76,-0.37,-1.7004,332958.7,718962.327
237,002555.SZ,20220630,21.4,21.54,21.16,21.23,21.39,-0.16,-0.748,417852.52,890612.896
236,002555.SZ,20220701,21.34,21.38,20.56,20.86,21.23,-0.37,-1.7428,401370.18,838145.399
235,002555.SZ,20220704,20.86,21.07,20.65,20.87,20.86,0.01,0.0479,337387.48,702841.122
234,002555.SZ,20220705,20.93,21.33,20.18,20.42,20.87,-0.45,-2.1562,542160.48,1115543.339
233,002555.SZ,20220706,20.42,20.68,19.94,20.2,20.42,-0.22,-1.0774,329929.18,665814.434
232,002555.SZ,20220707,20.14,20.17,19.73,19.77,20.2,-0.43,-2.1287,405804.26,805945.703
231,002555.SZ,20220708,19.82,20.09,19.75,19.8,19.77,0.03,0.1517,356300.63,708681.21
230,002555.SZ,20220711,19.83,19.88,19.38,19.73,19.8,-0.07,-0.3535,302823.77,594301.76
229,002555.SZ,20220712,20.4,20.66,19.98,20.39,19.73,0.66,3.3452,679124.52,1378514.873
228,002555.SZ,20220713,20.49,20.85,19.92,20.24,20.39,-0.15,-0.7357,566141.8,1153926.469
227,002555.SZ,20220714,20,20.38,19.88,20.03,20.24,-0.21,-1.0375,370774.48,745754.062
226,002555.SZ,20220715,20,20.15,19.51,19.56,20.03,-0.47,-2.3465,402751.85,797561.284
225,002555.SZ,20220718,19.55,19.96,19.46,19.82,19.56,0.26,1.3292,331388.57,652436.535
224,002555.SZ,20220719,19.85,20.31,19.78,20.3,19.82,0.48,2.4218,413321.31,828611.434
223,002555.SZ,20220720,20.39,20.44,20.1,20.17,20.3,-0.13,-0.6404,294818.09,596246.076
222,002555.SZ,20220721,20.15,21.57,20.09,21.45,20.17,1.28,6.3461,915562.29,1920820.245
221,002555.SZ,20220722,21.3,21.75,20.7,21.1,21.45,-0.35,-1.6317,514790.49,1088897.658
220,002555.SZ,20220725,20.9,21,20.37,20.52,21.1,-0.58,-2.7488,334085.5,688165.968
219,002555.SZ,20220726,20.5,20.9,20.48,20.74,20.52,0.22,1.0721,280288.43,581249.614
218,002555.SZ,20220727,20.67,20.91,20.44,20.49,20.74,-0.25,-1.2054,245031.44,504541.225
217,002555.SZ,20220728,20.56,20.64,20.08,20.19,20.49,-0.3,-1.4641,372636.52,759768.298
216,002555.SZ,20220729,20.22,20.36,19.49,19.53,20.19,-0.66,-3.2689,515661.55,1025083.553
215,002555.SZ,20220801,19.45,19.78,19.03,19.63,19.53,0.1,0.512,324531.51,631397.458
214,002555.SZ,20220802,19.5,19.53,18.63,19.12,19.63,-0.51,-2.5981,445421.25,849285.708
213,002555.SZ,20220803,19.07,19.32,18.61,18.8,19.12,-0.32,-1.6736,325763.29,617534.251
212,002555.SZ,20220804,18.91,19.1,18.61,18.98,18.8,0.18,0.9574,274536.45,517709.766
211,002555.SZ,20220805,18.98,19.79,18.97,19.72,18.98,0.74,3.8988,422069.03,823259.547
210,002555.SZ,20220808,19.7,20,19.59,19.73,19.72,0.01,0.0507,233783.16,461850.965
209,002555.SZ,20220809,19.72,19.78,19.39,19.54,19.73,-0.19,-0.963,185731.76,362098.607
208,002555.SZ,20220810,19.45,19.62,19.14,19.18,19.54,-0.36,-1.8424,209373.34,405131.486
207,002555.SZ,20220811,19.36,19.92,19.33,19.89,19.18,0.71,3.7018,347718.74,683474.898
206,002555.SZ,20220812,19.95,20.5,19.82,20.18,19.89,0.29,1.458,405816.6,816819.409
205,002555.SZ,20220815,20.08,20.27,19.88,19.93,20.18,-0.25,-1.2389,242080.81,484355.553
204,002555.SZ,20220816,19.93,19.99,19.69,19.91,19.93,-0.02,-0.1004,250410.87,495933.661
203,002555.SZ,20220817,19.92,20.44,19.73,20.25,19.91,0.34,1.7077,326192.05,656323.844
202,002555.SZ,20220818,20.09,20.18,19.5,19.54,20.25,-0.71,-3.5062,348104.45,685115.113
201,002555.SZ,20220819,19.5,20.3,19.42,19.94,19.54,0.4,2.0471,449127.04,901133.805
200,002555.SZ,20220822,19.92,20.58,19.38,20.55,19.94,0.61,3.0592,472516.69,960165.266
199,002555.SZ,20220823,20.57,20.63,20.26,20.44,20.55,-0.11,-0.5353,234357.03,478204.076
198,002555.SZ,20220824,20.35,20.85,20.07,20.18,20.44,-0.26,-1.272,296758.44,604548.168
197,002555.SZ,20220825,20.25,20.39,19.65,20.32,20.18,0.14,0.6938,240545.42,482674.956
196,002555.SZ,20220826,20.3,20.42,19.9,20.02,20.32,-0.3,-1.4764,241033.42,485039.096
195,002555.SZ,20220829,19.7,19.89,19.43,19.7,20.02,-0.32,-1.5984,247740.93,485373.956
194,002555.SZ,20220830,19.7,20.45,19.63,20.17,19.7,0.47,2.3858,301809.77,608176.246
193,002555.SZ,20220831,20.38,21.09,20.29,20.37,20.17,0.2,0.9916,541892.81,1117973.466
192,002555.SZ,20220901,20.37,20.48,19.91,20.06,20.37,-0.31,-1.5218,326247.66,657372.032
191,002555.SZ,20220902,20.08,20.56,19.92,20.28,20.06,0.22,1.0967,261791.44,531621.004
190,002555.SZ,20220905,20.26,20.33,19.4,19.5,20.28,-0.78,-3.8462,381564.54,750202.009
189,002555.SZ,20220906,19.52,19.71,19.23,19.68,19.5,0.18,0.9231,262489.06,511051.396
188,002555.SZ,20220907,19.55,19.64,19.23,19.33,19.68,-0.35,-1.7785,281689.29,545473.534
187,002555.SZ,20220908,19.39,19.45,19.06,19.1,19.33,-0.23,-1.1899,201880.64,387748.7
186,002555.SZ,20220909,19.16,19.32,18.87,19.3,19.1,0.2,1.0471,200926.11,384479.424
185,002555.SZ,20220913,19.26,19.55,19.19,19.22,19.3,-0.08,-0.4145,212135.37,410751.978
184,002555.SZ,20220914,18.95,19.32,18.85,19.25,19.22,0.03,0.1561,150989.91,288955.587
183,002555.SZ,20220915,19.29,19.39,18.88,19.08,19.25,-0.17,-0.8831,190125.29,364226.103
182,002555.SZ,20220916,19,19.22,18.76,18.77,19.08,-0.31,-1.6247,171567.34,325612.732
181,002555.SZ,20220919,18.7,18.76,18.15,18.35,18.77,-0.42,-2.2376,197206.06,361872.92
180,002555.SZ,20220920,18.45,18.56,18.25,18.28,18.35,-0.07,-0.3815,135916.18,249071.028
179,002555.SZ,20220921,18.13,18.36,17.81,18.29,18.28,0.01,0.0547,157537.93,284872.854
178,002555.SZ,20220922,18.05,18.32,18,18.13,18.29,-0.16,-0.8748,85476.2,155134.267
177,002555.SZ,20220923,18.13,18.14,17.5,17.65,18.13,-0.48,-2.6475,210255.76,373806.772
176,002555.SZ,20220926,17.2,17.38,16.93,17.2,17.3,-0.1,-0.578,135573.2,233379.149
175,002555.SZ,20220927,17.23,17.85,17.07,17.7,17.2,0.5,2.907,182713.02,318101.082
174,002555.SZ,20220928,17.5,17.54,17.16,17.32,17.7,-0.38,-2.1469,157795.94,273695.396
173,002555.SZ,20220929,17.49,17.57,17.26,17.3,17.32,-0.02,-0.1155,135620.88,236224.131
172,002555.SZ,20220930,17.21,17.65,17.17,17.42,17.3,0.12,0.6936,165053.9,288223.058
171,002555.SZ,20221010,17.42,17.5,16.47,16.8,17.42,-0.62,-3.5591,251108.16,422876.952
170,002555.SZ,20221011,16.1,16.1,15.12,15.12,16.8,-1.68,-10,474788.81,721590.229
169,002555.SZ,20221012,14.8,15.09,14.3,15.09,15.12,-0.03,-0.1984,541845.93,790310.814
168,002555.SZ,20221013,14.8,15.23,14.72,14.96,15.09,-0.13,-0.8615,320815.08,480212.76
167,002555.SZ,20221014,15.1,15.68,15.08,15.26,14.96,0.3,2.0053,393961.29,603051.009
166,002555.SZ,20221017,15.13,15.39,15.09,15.35,15.26,0.09,0.5898,248258.84,379641.378
165,002555.SZ,20221018,15.49,15.5,15.11,15.2,15.35,-0.15,-0.9772,276961.47,421996.38
164,002555.SZ,20221019,15.16,15.23,14.91,14.91,15.2,-0.29,-1.9079,212417.46,318955.949
163,002555.SZ,20221020,14.8,15.38,14.78,15.22,14.91,0.31,2.0791,283332.34,429175.809
162,002555.SZ,20221021,15.25,15.25,14.78,14.87,15.22,-0.35,-2.2996,235790.57,352688.722
161,002555.SZ,20221024,14.83,15.04,14.21,14.35,14.87,-0.52,-3.497,310164.65,451551.768
160,002555.SZ,20221025,14.25,14.47,13.96,14.13,14.35,-0.22,-1.5331,218440.02,309451.666
159,002555.SZ,20221026,14.13,14.71,14.13,14.48,14.13,0.35,2.477,252774.19,366472.474
158,002555.SZ,20221027,14.64,14.97,14.42,14.77,14.48,0.29,2.0028,347080.6,511216.655
157,002555.SZ,20221028,14.62,14.66,14.08,14.14,14.77,-0.63,-4.2654,236890.66,340223.204
156,002555.SZ,20221031,14.08,14.59,14.06,14.49,14.14,0.35,2.4752,231052.44,332989.903
